invoice_id,branch,city,customer_type,gender,product_line,product,unit_price,quantity,tax,total,date_venda,time_venda,payment,cogs,gross_margin,gross_income,rating
INV-0901,C,Brasília,Normal,Masculino,Beleza e Cuidados,Shampoo Premium,66.21,1,3.31,69.52,2024-09-23,11:15:00,Cartão de Débito,66.21,14.59,10.14,9.3
INV-0902,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Café Premium,37.27,2,3.73,78.27,2024-04-04,13:53:00,Pix,74.54,19.0,14.87,6.9
INV-0903,C,Brasília,Membro,Feminino,Esporte e Saúde,Yoga Mat,81.66,1,4.08,85.74,2024-12-02,13:10:00,Pix,81.66,15.54,13.32,8.9
INV-0904,A,São Paulo,Normal,Feminino,Esporte e Saúde,Garrafa Térmica,151.83,2,15.18,318.84,2024-12-07,14:25:00,Dinheiro,303.66,38.77,123.61,7.0
INV-0905,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Luminária,23.71,8,9.48,199.16,2024-10-24,14:02:00,Cartão de Débito,189.68,13.6,27.09,6.3
INV-0906,B,Rio de Janeiro,Normal,Masculino,Beleza e Cuidados,Sérum Facial,239.27,8,95.71,2009.87,2024-07-02,18:54:00,Cartão de Débito,1914.16,18.31,368.01,9.9
INV-0907,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Tênis Corrida,331.4,6,99.42,2087.82,2024-08-23,12:17:00,Cartão de Débito,1988.4,29.68,619.66,7.4
INV-0908,B,Rio de Janeiro,Normal,Masculino,Beleza e Cuidados,Shampoo Premium,481.65,10,240.83,5057.33,2024-09-16,20:33:00,Pix,4816.5,29.77,1505.57,7.5
INV-0909,C,Brasília,Normal,Feminino,Moda e Acessórios,Tênis,43.11,1,2.16,45.27,2024-02-19,20:06:00,Pix,43.11,35.56,16.1,5.0
INV-0910,B,Rio de Janeiro,Membro,Masculino,Casa e Jardim,Almofada,450.9,3,67.64,1420.34,2024-08-03,11:03:00,Cartão de Crédito,1352.7,31.84,452.24,6.3
INV-0911,A,São Paulo,Membro,Masculino,Esporte e Saúde,Yoga Mat,384.04,10,192.02,4032.42,2024-03-30,15:06:00,Pix,3840.4,28.94,1166.98,4.2
INV-0912,B,Rio de Janeiro,Membro,Masculino,Beleza e Cuidados,Protetor Solar,133.72,8,53.49,1123.25,2024-03-23,16:52:00,Cartão de Débito,1069.76,30.37,341.13,5.4
INV-0913,A,São Paulo,Membro,Masculino,Esporte e Saúde,Tênis Corrida,26.29,3,3.94,82.81,2024-07-27,19:34:00,Cartão de Débito,78.87,36.8,30.47,6.2
INV-0914,A,São Paulo,Membro,Feminino,Eletrônicos,Notebook,289.48,8,115.79,2431.63,2024-10-13,12:51:00,Cartão de Débito,2315.84,25.03,608.64,6.1
INV-0915,B,Rio de Janeiro,Membro,Feminino,Eletrônicos,Fone de Ouvido,72.32,9,32.54,683.42,2024-04-28,10:38:00,Cartão de Crédito,650.88,18.95,129.51,4.7
INV-0916,A,São Paulo,Normal,Masculino,Esporte e Saúde,Yoga Mat,201.31,6,60.39,1268.25,2024-05-27,11:34:00,Dinheiro,1207.86,12.04,152.7,9.2
INV-0917,C,Brasília,Normal,Feminino,Esporte e Saúde,Tênis Corrida,277.51,2,27.75,582.77,2024-05-14,20:01:00,Cartão de Crédito,555.02,27.48,160.15,9.6
INV-0918,B,Rio de Janeiro,Membro,Feminino,Eletrônicos,Notebook,445.13,1,22.26,467.39,2024-06-17,20:58:00,Dinheiro,445.13,14.18,66.28,7.3
INV-0919,B,Rio de Janeiro,Membro,Masculino,Eletrônicos,Tablet,490.72,7,171.75,3606.79,2024-02-11,18:30:00,Dinheiro,3435.04,27.94,1007.74,7.7
INV-0920,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Vinho Tinto,253.33,4,50.67,1063.99,2024-06-04,13:01:00,Cartão de Crédito,1013.32,29.51,313.98,6.6
INV-0921,A,São Paulo,Membro,Feminino,Eletrônicos,Smartphone,35.55,7,12.44,261.29,2024-08-06,18:08:00,Pix,248.85,30.86,80.63,6.6
INV-0922,A,São Paulo,Normal,Feminino,Eletrônicos,Fone de Ouvido,178.13,1,8.91,187.04,2024-01-06,13:26:00,Cartão de Débito,178.13,17.15,32.08,4.6
INV-0923,C,Brasília,Membro,Masculino,Beleza e Cuidados,Sérum Facial,408.18,2,40.82,857.18,2024-05-24,10:20:00,Cartão de Débito,816.36,11.7,100.29,6.6
INV-0924,C,Brasília,Normal,Masculino,Moda e Acessórios,Relógio,307.0,8,122.8,2578.8,2024-02-09,14:34:00,Cartão de Débito,2456.0,29.73,766.68,7.9
INV-0925,C,Brasília,Membro,Feminino,Alimentos e Bebidas,Suco Natural,359.44,6,107.83,2264.47,2024-11-30,13:33:00,Pix,2156.64,33.41,756.56,5.8
INV-0926,C,Brasília,Membro,Masculino,Moda e Acessórios,Bolsa,451.21,10,225.61,4737.71,2024-03-11,18:14:00,Dinheiro,4512.1,24.59,1165.0,4.5
INV-0927,A,São Paulo,Normal,Masculino,Moda e Acessórios,Relógio,27.58,4,5.52,115.84,2024-08-20,11:01:00,Cartão de Débito,110.32,30.95,35.85,7.9
INV-0928,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Luminária,415.32,2,41.53,872.17,2024-07-15,17:01:00,Dinheiro,830.64,11.79,102.83,9.1
INV-0929,B,Rio de Janeiro,Membro,Masculino,Casa e Jardim,Almofada,195.87,7,68.55,1439.64,2024-01-17,18:48:00,Cartão de Débito,1371.09,25.97,373.87,8.0
INV-0930,C,Brasília,Normal,Feminino,Moda e Acessórios,Camiseta,381.05,6,114.32,2400.62,2024-08-06,10:51:00,Cartão de Débito,2286.3,31.77,762.68,7.7
INV-0931,B,Rio de Janeiro,Normal,Feminino,Eletrônicos,Smartwatch,290.58,10,145.29,3051.09,2024-07-14,17:47:00,Pix,2905.8,33.07,1009.0,5.6
INV-0932,A,São Paulo,Normal,Feminino,Alimentos e Bebidas,Chocolate Importado,499.41,9,224.73,4719.42,2024-01-20,19:17:00,Cartão de Crédito,4494.69,18.87,890.55,7.4
INV-0933,C,Brasília,Membro,Feminino,Moda e Acessórios,Bolsa,160.38,6,48.11,1010.39,2024-08-15,17:01:00,Cartão de Crédito,962.28,35.08,354.44,9.1
INV-0934,B,Rio de Janeiro,Normal,Masculino,Casa e Jardim,Luminária,322.49,9,145.12,3047.53,2024-02-10,14:57:00,Pix,2902.41,16.54,504.06,4.4
INV-0935,B,Rio de Janeiro,Normal,Masculino,Esporte e Saúde,Garrafa Térmica,136.42,5,34.11,716.21,2024-04-26,20:11:00,Cartão de Débito,682.1,17.79,127.41,7.0
INV-0936,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Snack Orgânico,330.75,3,49.61,1041.86,2024-10-23,15:02:00,Cartão de Crédito,992.25,30.53,318.08,9.2
INV-0937,A,São Paulo,Normal,Feminino,Esporte e Saúde,Tênis Corrida,342.41,6,102.72,2157.18,2024-04-30,15:06:00,Cartão de Crédito,2054.46,26.21,565.4,4.3
INV-0938,B,Rio de Janeiro,Membro,Masculino,Eletrônicos,Smartwatch,109.98,10,54.99,1154.79,2024-07-31,11:41:00,Cartão de Débito,1099.8,21.14,244.12,8.9
INV-0939,A,São Paulo,Normal,Masculino,Casa e Jardim,Tapete,174.14,7,60.95,1279.93,2024-05-30,19:01:00,Dinheiro,1218.98,36.92,472.55,6.2
INV-0940,A,São Paulo,Membro,Feminino,Alimentos e Bebidas,Vinho Tinto,62.05,4,12.41,260.61,2024-09-17,19:45:00,Cartão de Crédito,248.2,34.24,89.23,7.1
INV-0941,B,Rio de Janeiro,Membro,Masculino,Moda e Acessórios,Tênis,383.68,2,38.37,805.73,2024-04-24,19:32:00,Pix,767.36,38.66,311.5,9.8
INV-0942,C,Brasília,Membro,Feminino,Esporte e Saúde,Garrafa Térmica,307.48,9,138.37,2905.69,2024-04-09,19:18:00,Cartão de Crédito,2767.32,25.61,744.15,5.9
INV-0943,A,São Paulo,Membro,Feminino,Alimentos e Bebidas,Vinho Tinto,164.26,2,16.43,344.95,2024-07-28,15:05:00,Pix,328.52,30.79,106.21,6.7
INV-0944,C,Brasília,Normal,Masculino,Moda e Acessórios,Relógio,306.56,8,122.62,2575.1,2024-03-05,18:15:00,Pix,2452.48,33.59,864.98,5.4
INV-0945,C,Brasília,Normal,Masculino,Casa e Jardim,Quadro,177.37,2,17.74,372.48,2024-03-16,19:31:00,Dinheiro,354.74,12.45,46.37,6.5
INV-0946,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Hidratante,69.19,5,17.3,363.25,2024-08-28,11:08:00,Cartão de Débito,345.95,32.97,119.76,8.3
INV-0947,A,São Paulo,Membro,Masculino,Eletrônicos,Fone de Ouvido,262.3,9,118.03,2478.73,2024-06-30,12:25:00,Cartão de Débito,2360.7,37.56,931.01,9.4
INV-0948,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Sérum Facial,449.74,6,134.92,2833.36,2024-01-24,11:47:00,Dinheiro,2698.44,27.74,785.97,7.7
INV-0949,B,Rio de Janeiro,Normal,Feminino,Moda e Acessórios,Óculos de Sol,381.25,3,57.19,1200.94,2024-10-28,18:05:00,Dinheiro,1143.75,32.0,384.3,8.3
INV-0950,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Café Premium,167.01,3,25.05,526.08,2024-02-19,13:19:00,Pix,501.03,25.26,132.89,7.5
INV-0951,A,São Paulo,Normal,Feminino,Casa e Jardim,Tapete,198.19,3,29.73,624.3,2024-04-17,16:33:00,Dinheiro,594.57,38.61,241.04,4.3
INV-0952,C,Brasília,Membro,Feminino,Moda e Acessórios,Relógio,149.55,2,14.96,314.06,2024-04-24,12:18:00,Dinheiro,299.1,18.64,58.54,6.9
INV-0953,A,São Paulo,Normal,Masculino,Moda e Acessórios,Relógio,57.03,9,25.66,538.93,2024-01-15,19:57:00,Cartão de Débito,513.27,35.16,189.49,8.5
INV-0954,C,Brasília,Membro,Masculino,Eletrônicos,Smartwatch,417.93,1,20.9,438.83,2024-10-19,16:46:00,Pix,417.93,21.09,92.55,5.7
INV-0955,A,São Paulo,Normal,Feminino,Casa e Jardim,Quadro,360.96,2,36.1,758.02,2024-05-14,11:55:00,Cartão de Crédito,721.92,23.33,176.85,6.6
INV-0956,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Vinho Tinto,374.7,4,74.94,1573.74,2024-09-16,15:17:00,Cartão de Crédito,1498.8,31.82,500.76,6.0
INV-0957,C,Brasília,Normal,Masculino,Casa e Jardim,Quadro,222.36,9,100.06,2101.3,2024-12-04,20:02:00,Cartão de Crédito,2001.24,19.53,410.38,9.0
INV-0958,A,São Paulo,Normal,Masculino,Beleza e Cuidados,Perfume,339.94,5,84.99,1784.69,2024-04-05,17:18:00,Cartão de Débito,1699.7,24.1,430.11,6.9
INV-0959,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Chocolate Importado,222.82,8,89.13,1871.69,2024-04-01,10:26:00,Cartão de Crédito,1782.56,26.73,500.3,5.3
INV-0960,C,Brasília,Membro,Feminino,Beleza e Cuidados,Shampoo Premium,247.27,3,37.09,778.9,2024-05-29,20:31:00,Dinheiro,741.81,36.34,283.05,9.0
INV-0961,C,Brasília,Normal,Feminino,Casa e Jardim,Almofada,57.3,2,5.73,120.33,2024-05-27,16:28:00,Dinheiro,114.6,38.89,46.8,9.4
INV-0962,C,Brasília,Membro,Feminino,Moda e Acessórios,Tênis,237.72,6,71.32,1497.64,2024-07-22,12:49:00,Cartão de Débito,1426.32,29.82,446.6,6.1
INV-0963,C,Brasília,Membro,Feminino,Casa e Jardim,Almofada,152.56,9,68.65,1441.69,2024-07-28,10:35:00,Cartão de Crédito,1373.04,16.45,237.16,9.1
INV-0964,C,Brasília,Normal,Feminino,Moda e Acessórios,Bolsa,406.42,7,142.25,2987.19,2024-05-17,17:46:00,Pix,2844.94,21.96,655.99,9.5
INV-0965,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Vinho Tinto,210.81,10,105.41,2213.51,2024-11-16,11:39:00,Pix,2108.1,36.27,802.84,7.2
INV-0966,A,São Paulo,Membro,Masculino,Esporte e Saúde,Yoga Mat,54.22,6,16.27,341.59,2024-10-10,11:41:00,Pix,325.32,37.37,127.65,8.6
INV-0967,A,São Paulo,Membro,Feminino,Eletrônicos,Smartwatch,420.69,7,147.24,3092.07,2024-03-23,15:21:00,Cartão de Débito,2944.83,35.79,1106.65,5.4
INV-0968,C,Brasília,Membro,Masculino,Casa e Jardim,Vaso Decorativo,424.29,9,190.93,4009.54,2024-09-05,10:10:00,Cartão de Crédito,3818.61,13.08,524.45,6.4
INV-0969,A,São Paulo,Membro,Masculino,Moda e Acessórios,Bolsa,143.5,2,14.35,301.35,2024-07-24,12:52:00,Cartão de Crédito,287.0,34.39,103.63,6.3
INV-0970,A,São Paulo,Membro,Masculino,Beleza e Cuidados,Shampoo Premium,19.88,9,8.95,187.87,2024-10-28,16:12:00,Pix,178.92,28.15,52.89,4.9
INV-0971,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Yoga Mat,144.28,4,28.86,605.98,2024-10-22,17:24:00,Dinheiro,577.12,12.99,78.72,9.8
INV-0972,A,São Paulo,Normal,Masculino,Moda e Acessórios,Óculos de Sol,246.84,9,111.08,2332.64,2024-09-11,16:23:00,Dinheiro,2221.56,25.2,587.83,6.3
INV-0973,B,Rio de Janeiro,Membro,Masculino,Esporte e Saúde,Whey Protein,387.89,8,155.16,3258.28,2024-11-25,14:21:00,Pix,3103.12,21.09,687.17,7.4
INV-0974,A,São Paulo,Membro,Masculino,Alimentos e Bebidas,Café Premium,300.77,2,30.08,631.62,2024-08-30,18:46:00,Pix,601.54,14.24,89.94,7.7
INV-0975,A,São Paulo,Normal,Feminino,Esporte e Saúde,Tênis Corrida,162.61,6,48.78,1024.44,2024-12-18,19:38:00,Pix,975.66,35.03,358.86,4.2
INV-0976,B,Rio de Janeiro,Normal,Masculino,Casa e Jardim,Luminária,163.38,4,32.68,686.2,2024-09-20,18:54:00,Pix,653.52,19.66,134.91,8.3
INV-0977,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Perfume,72.37,1,3.62,75.99,2024-03-26,13:28:00,Pix,72.37,14.86,11.29,8.5
INV-0978,B,Rio de Janeiro,Membro,Feminino,Eletrônicos,Smartphone,78.53,9,35.34,742.11,2024-03-01,16:18:00,Pix,706.77,22.54,167.27,4.1
INV-0979,C,Brasília,Normal,Feminino,Beleza e Cuidados,Shampoo Premium,79.34,9,35.7,749.76,2024-12-31,15:33:00,Cartão de Débito,714.06,30.55,229.05,8.8
INV-0980,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Yoga Mat,464.27,3,69.64,1462.45,2024-08-30,10:20:00,Dinheiro,1392.81,14.93,218.34,8.3
INV-0981,A,São Paulo,Membro,Feminino,Casa e Jardim,Vaso Decorativo,162.8,4,32.56,683.76,2024-08-22,15:06:00,Cartão de Crédito,651.2,15.98,109.26,4.6
INV-0982,B,Rio de Janeiro,Membro,Masculino,Eletrônicos,Smartwatch,321.81,4,64.36,1351.6,2024-04-08,14:18:00,Dinheiro,1287.24,20.35,275.05,4.1
INV-0983,C,Brasília,Normal,Feminino,Casa e Jardim,Quadro,467.81,9,210.51,4420.8,2024-02-09,19:09:00,Pix,4210.29,26.23,1159.58,8.0
INV-0984,B,Rio de Janeiro,Normal,Masculino,Eletrônicos,Tablet,72.09,9,32.44,681.25,2024-06-18,19:49:00,Cartão de Crédito,648.81,27.62,188.16,8.6
INV-0985,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Garrafa Térmica,11.31,4,2.26,47.5,2024-11-10,12:09:00,Cartão de Débito,45.24,39.67,18.84,4.5
INV-0986,A,São Paulo,Membro,Feminino,Alimentos e Bebidas,Suco Natural,77.12,8,30.85,647.81,2024-06-03,18:48:00,Cartão de Crédito,616.96,22.76,147.44,6.8
INV-0987,C,Brasília,Normal,Feminino,Eletrônicos,Tablet,356.06,6,106.82,2243.18,2024-09-28,11:56:00,Pix,2136.36,19.35,434.06,7.1
INV-0988,A,São Paulo,Membro,Feminino,Esporte e Saúde,Tênis Corrida,284.64,8,113.86,2390.98,2024-03-02,18:57:00,Pix,2277.12,30.85,737.62,5.5
INV-0989,A,São Paulo,Normal,Masculino,Casa e Jardim,Tapete,387.66,6,116.3,2442.26,2024-10-13,13:24:00,Pix,2325.96,31.85,777.86,5.3
INV-0990,C,Brasília,Membro,Masculino,Moda e Acessórios,Tênis,186.89,4,37.38,784.94,2024-02-18,15:58:00,Pix,747.56,10.17,79.83,5.9
INV-0991,A,São Paulo,Membro,Feminino,Moda e Acessórios,Relógio,324.42,7,113.55,2384.49,2024-05-09,14:40:00,Dinheiro,2270.94,11.32,269.92,8.2
INV-0992,A,São Paulo,Normal,Feminino,Eletrônicos,Smartwatch,95.15,9,42.82,899.17,2024-01-15,19:57:00,Pix,856.35,34.22,307.7,4.2
INV-0993,C,Brasília,Membro,Masculino,Beleza e Cuidados,Hidratante,215.59,2,21.56,452.74,2024-02-01,15:06:00,Cartão de Crédito,431.18,11.68,52.88,7.8
INV-0994,A,São Paulo,Normal,Masculino,Esporte e Saúde,Yoga Mat,449.89,3,67.48,1417.15,2024-07-06,18:00:00,Dinheiro,1349.67,37.17,526.75,7.5
INV-0995,B,Rio de Janeiro,Membro,Masculino,Beleza e Cuidados,Protetor Solar,414.27,9,186.42,3914.85,2024-03-29,17:02:00,Cartão de Débito,3728.43,14.43,564.91,5.6
INV-0996,A,São Paulo,Membro,Feminino,Moda e Acessórios,Relógio,162.47,9,73.11,1535.34,2024-10-17,11:36:00,Cartão de Crédito,1462.23,20.52,315.05,6.0
INV-0997,A,São Paulo,Membro,Masculino,Casa e Jardim,Luminária,100.97,10,50.49,1060.19,2024-03-27,10:13:00,Cartão de Crédito,1009.7,28.8,305.33,4.1
INV-0998,B,Rio de Janeiro,Membro,Masculino,Beleza e Cuidados,Shampoo Premium,420.28,4,84.06,1765.18,2024-06-07,10:24:00,Dinheiro,1681.12,32.42,572.27,8.4
INV-0999,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Shampoo Premium,212.85,4,42.57,893.97,2024-05-31,14:44:00,Dinheiro,851.4,18.18,162.52,5.2
INV-1000,A,São Paulo,Normal,Feminino,Casa e Jardim,Tapete,180.94,9,81.42,1709.88,2024-03-28,10:53:00,Dinheiro,1628.46,23.49,401.65,7.8
